Borough,INCOME LEVEL,DBA,STREET,GRADE DATE,LATITUDE,LONGITUDE
Manhattan,high income,NEW KAM LAI,AMSTERDAM AVENUE,7/17/2019,40.785662,-73.97642
Manhattan,high income,CHOP'T,AMSTERDAM AVENUE,8/6/2019,40.785662,-73.97642
Manhattan,high income,GRILL 212,WEST   80 STREET,7/30/2019,40.784657,-73.979002
Manhattan,high income,THE DEAD POET,AMSTERDAM AVENUE,8/8/2019,40.785662,-73.97642
Manhattan,high income,KASBAH BBQ & GRILL,WEST   85 STREET,7/30/2019,40.787525,-73.976761
Manhattan,high income,CAFE1 & CAFE 4 (AMERICAN MUSEUM OF NATURAL HISTORY),CENTRL PARK WEST,7/30/2019,40.784684,-73.970077
Manhattan,high income,STARBUCKS,BROADWAY,8/7/2019,40.786496,-73.97831
Manhattan,high income,INSOMNIA COOKIES,AMSTERDAM AVENUE,8/20/2019,40.785662,-73.97642
Manhattan,high income,PEACE FOOD CAFE,AMSTERDAM AVENUE,8/6/2019,40.785662,-73.97642
Manhattan,high income,LEVAIN BAKERY,AMSTERDAM AVENUE,8/6/2019,40.785662,-73.97642
Manhattan,high income,VIVE LA CREPE,COLUMBUS AVENUE,8/20/2019,40.785243,-73.973377
Manhattan,high income,ABOUT COFFEE,COLUMBUS AVENUE,8/20/2019,40.785243,-73.973377
Manhattan,high income,BY THE WAY BAKERY,BROADWAY,8/13/2019,40.786496,-73.97831
Manhattan,high income,MATSU JAPANESE CUISINE,COLUMBUS AVENUE,8/20/2019,40.785243,-73.973377
Manhattan,high income,DUBLIN HOUSE,WEST   79 STREET,8/20/2019,40.783974,-73.979511
Manhattan,high income,IRVING FARM,WEST   79 STREET,4/15/2019,40.783974,-73.979511
Manhattan,high income,MOMOYA,AMSTERDAM AVENUE,4/18/2019,40.785662,-73.97642
Manhattan,high income,MOMOFUKU MILK BAR UWS,COLUMBUS AVENUE,4/15/2019,40.785243,-73.973377
Manhattan,high income,MAISON KAYSER,BROADWAY,4/26/2019,40.786496,-73.97831
Manhattan,high income,NICE MATIN,WEST   79 STREET,4/18/2019,40.783974,-73.979511
Manhattan,high income,MODERN BREAD AND BAGEL,COLUMBUS AVENUE,5/2/2019,40.785243,-73.973377
Manhattan,high income,MARINARA,AMSTERDAM AVENUE,5/3/2019,40.785662,-73.97642
Manhattan,high income,FRANK MAC'S PUB,AMSTERDAM AVENUE,4/30/2019,40.785662,-73.97642
Manhattan,high income,LENWICH,COLUMBUS AVENUE,4/17/2019,40.785243,-73.973377
Manhattan,high income,JACOB'S PICKLES,AMSTERDAM AVENUE,4/17/2019,40.785662,-73.97642
Manhattan,high income,JOE:THE ART OF COFFEE,COLUMBUS AVENUE,4/17/2019,40.785243,-73.973377
Manhattan,high income,BURKE & WILLS/MANHATTAN CRICKET CLUB,WEST   79 STREET,5/1/2019,40.783974,-73.979511
Manhattan,high income,INSOMNIA COOKIES,AMSTERDAM AVENUE,4/22/2019,40.785662,-73.97642
Manhattan,high income,ALACHI MASALA INDIAN RESTAURANT,AMSTERDAM AVENUE,4/17/2019,40.785662,-73.97642
Manhattan,high income,INDIAN TANPURA,AMSTERDAM AVENUE,4/16/2019,40.785662,-73.97642
Manhattan,high income,OATH PIZZA,BROADWAY,5/2/2019,40.786496,-73.97831
Manhattan,high income,BEARD PAPA'S CREAM PUFFS,BROADWAY,4/16/2019,40.786496,-73.97831
Manhattan,high income,SPRING NATURAL KITCHEN,COLUMBUS AVENUE,5/17/2019,40.785243,-73.973377
Manhattan,high income,AMSTERDAM ALE HOUSE,AMSTERDAM AVENUE,5/6/2019,40.785662,-73.97642
Manhattan,high income,MILLE-FEUILLE BAKERY,BROADWAY,5/21/2019,40.786496,-73.97831
Manhattan,high income,CELESTE,AMSTERDAM AVENUE,5/22/2019,40.785662,-73.97642
Manhattan,high income,COPPOLA'S,WEST   79 STREET,5/22/2019,40.783974,-73.979511
Manhattan,high income,BILLY'S BAKERY,COLUMBUS AVENUE,5/16/2019,40.785243,-73.973377
Manhattan,high income,CRAVE FISH BAR,AMSTERDAM AVENUE,5/22/2019,40.785662,-73.97642
Manhattan,high income,PROHIBITION,COLUMBUS AVENUE,5/22/2019,40.785243,-73.973377
Manhattan,high income,SCOOZI,WEST   83 STREET,5/23/2019,40.786292,-73.977743
Manhattan,high income,LUKE'S LOBSTER,AMSTERDAM AVENUE,5/13/2019,40.785662,-73.97642
Manhattan,high income,TASTI D-LITE,AMSTERDAM AVENUE,5/14/2019,40.785662,-73.97642
Manhattan,high income,(PUBLIC FARE) 81st street and central park west (Delacorte Theatre),CENTRAL PARK WEST,5/21/2019,40.784684,-73.970077
Manhattan,high income,5 NAPKIN BURGER,BROADWAY,5/13/2019,40.786496,-73.97831
Manhattan,high income,STARBUCKS,COLUMBUS AVENUE,5/13/2019,40.785243,-73.973377
Manhattan,high income,CAFE EIGHTY TWO,BROADWAY,5/16/2019,40.786496,-73.97831
Manhattan,high income,VAN LEEUWEN ICE CREAM,AMSTERDAM AVENUE,5/14/2019,40.785662,-73.97642
Manhattan,high income,BRAD'S BURGERS & BBQ,COLUMBUS AVENUE,6/6/2019,40.785243,-73.973377
Manhattan,high income,REDFARM,BROADWAY,5/6/2019,40.786496,-73.97831
Manhattan,high income,BARNEY GREENGRASS,AMSTERDAM AVENUE,6/5/2019,40.785662,-73.97642
Manhattan,high income,CARMINE'S,BROADWAY,5/28/2019,40.786496,-73.97831
Manhattan,high income,CILANTRO,COLUMBUS AVENUE,6/5/2019,40.785243,-73.973377
Manhattan,high income,E'S BAR,AMSTERDAM AVENUE,6/1/2019,40.785662,-73.97642
Manhattan,high income,CITY DINER,BROADWAY,5/28/2019,40.786496,-73.97831
Manhattan,high income,JUICE PRESS @EQUINOX,AMSTERDAM AVENUE,6/10/2019,40.785662,-73.97642
Manhattan,high income,CHIRPING CHICKEN,AMSTERDAM AVENUE,5/28/2019,40.785662,-73.97642
Manhattan,high income,AMERICAN MUSEUM OF NATURAL HISTORY FOOD COURT,W 79 STREET,6/5/2019,40.783016,-73.977708
Manhattan,high income,EMACK & BOLIO'S,AMSTERDAM AVENUE,6/10/2019,40.785662,-73.97642
Manhattan,high income,CHIPOTLE MEXICAN GRILL,BROADWAY,5/28/2019,40.786496,-73.97831
Manhattan,high income,UNO CHICAGO GRILL,COLUMBUS AVENUE,7/1/2019,40.785243,-73.973377
Manhattan,high income,BEER SHOP,AMSTERDAM AVENUE,6/19/2019,40.785662,-73.97642
Manhattan,high income,KING FOOD,AMSTERDAM AVENUE,6/13/2019,40.785662,-73.97642
Manhattan,high income,COLUMBUS AVE DELI & CAFE,COLUMBUS AVENUE,6/21/2019,40.785243,-73.973377
Manhattan,high income,NYLO NYC,BROADWAY,6/13/2019,40.786496,-73.97831
Manhattan,high income,THE GIN MILL,AMSTERDAM AVENUE,6/20/2019,40.785662,-73.97642
Manhattan,high income,THE COTTAGE,AMSTERDAM AVENUE,6/13/2019,40.785662,-73.97642
Manhattan,high income,PIZZERIA SIRENETTA,AMSTERDAM AVENUE,6/13/2019,40.785662,-73.97642
Manhattan,high income,MADE IN NEW YORK PIZZA,AMSTERDAM AVENUE,6/20/2019,40.785662,-73.97642
Manhattan,high income,LUCCIOLA,AMSTERDAM AVENUE,6/19/2019,40.785662,-73.97642
Manhattan,high income,SUBSTANCE ORGANIC JUICERY,BROADWAY,7/1/2019,40.786496,-73.97831
Manhattan,high income,RADIO AMSTERDAM,AMSTERDAM AVENUE,6/20/2019,40.785662,-73.97642
Manhattan,high income,H&H MIDTOWN BAGELS EAST,COLUMBUS AVENUE,6/21/2019,40.785243,-73.973377
Manhattan,high income,COTTA,COLUMBUS AVENUE,6/20/2019,40.785243,-73.973377
Manhattan,high income,HAN DYNASTY,WEST   85 STREET,6/20/2019,40.787525,-73.976761
Manhattan,high income,GARI Columbus,COLUMBUS AVENUE,6/18/2019,40.785243,-73.973377
Manhattan,high income,JG MELON,AMSTERDAM AVENUE,6/13/2019,40.785662,-73.97642
Manhattan,high income,DUNKIN',AMSTERDAM AVENUE,6/18/2019,40.785662,-73.97642
Manhattan,high income,FLOR DE MAYO,AMSTERDAM AVENUE,6/13/2019,40.785662,-73.97642
Manhattan,high income,LA SIRENE UWS,AMSTERDAM AVENUE,6/14/2019,40.785662,-73.97642
Manhattan,high income,VIN SUR VINGT,WEST   84 STREET,6/27/2019,40.787177,-73.977121
Manhattan,medium income,SUBWAY,MAIN STREET,12/13/2019,40.762634,-73.948847
Manhattan,medium income,CHINA ONE,MAIN STREET,3/22/2019,40.762634,-73.948847
Manhattan,medium income,STARBUCKS,MAIN STREET,3/22/2019,40.762634,-73.948847
Manhattan,medium income,CHONGQING HOT POT,MAIN STREET,10/4/2019,40.762634,-73.948847
Manhattan,medium income,NISI,MAIN STREET,9/16/2019,40.762634,-73.948847
Manhattan,medium income,PICCOLA TRATTORIA,MAIN STREET,9/16/2019,40.762634,-73.948847
Manhattan,medium income,FUJI EAST,MAIN STREET,5/8/2019,40.762634,-73.948847
Manhattan,medium income,THE CAFE,WEST LOOP ROAD,6/17/2019,40.761812,-73.950521
Manhattan,medium income,SUBWAY,MAIN STREET,6/18/2019,40.762634,-73.948847
Queens,medium income,MARTHA'S COUNTRY BAKERY,AUSTIN STREET,12/26/2019,40.716838,-73.8377
Queens,medium income,MUNCH,AUSTIN ST,1/15/2020,40.716838,-73.8377
Queens,medium income,TACO KING,108 STREET,12/26/2019,40.723041,-73.843688
Queens,medium income,DIRTY PIERRES BISTRO,STATION SQUARE,1/22/2020,40.718943,-73.845023
Queens,medium income,FOREST HILLS INDIAN CUISINE,YELLOWSTONE BLVD,12/26/2019,40.722424,-73.850904
Queens,medium income,DESERT RAIN LOUNGE,METROPOLITAN AVE,1/22/2020,40.7093,-73.842977
Queens,medium income,MITO ASIAN FUSION,108TH ST,1/22/2020,40.736369,-73.851239
Queens,medium income,DUNKIN',METROPOLITAN AVENUE,1/13/2020,40.7093,-73.842977
Queens,medium income,WING WAH RESTAURANT,METROPOLITAN AVENUE,1/16/2020,40.7093,-73.842977
Queens,medium income,ROVE,AUSTIN ST,1/22/2020,40.716838,-73.8377
Queens,medium income,REDWOOD DELI,QUEENS BLVD,12/27/2019,40.721096,-73.843078
Queens,medium income,SUSHI AKIO,YELLOWSTONE BOULEVARD,1/14/2020,40.722424,-73.850904
Queens,medium income,MANOR OKTOBERFEST FOREST HILLS,YELLOWSTONE BOULEVARD,12/31/2019,40.722424,-73.850904
Queens,medium income,COBBLESTONE PUB,QUEENS BOULEVARD,1/16/2020,40.721096,-73.843078
Queens,medium income,ALBERTO'S,METROPOLITAN AVENUE,1/25/2020,40.7093,-73.842977
Queens,medium income,DUE FRATELLI,QUEENS BLVD,2/5/2020,40.721096,-73.843078
Queens,medium income,D'ANGELO'S PIZZA,QUEENS BOULEVARD,1/29/2020,40.721096,-73.843078
Queens,medium income,FOREST HILLS DINER,AUSTIN STREET,1/29/2020,40.716838,-73.8377
Queens,medium income,FAY DA BAKERY,QUEENS BOULEVARD,2/5/2020,40.721096,-73.843078
Queens,medium income,FOREST HILLS BAGELS,QUEENS BOULEVARD,2/13/2020,40.721096,-73.843078
Queens,medium income,TROYKA/DA MIKELLE PALACE/MIKELLE CORNER/SUSHI & STEAK HOUSE,QUEENS BOULEVARD,1/29/2020,40.721096,-73.843078
Queens,medium income,GUANTANAMERA,QUEENS BLVD,2/5/2020,40.721096,-73.843078
Queens,medium income,SUSHI TIME,AUSTIN STREET,2/18/2020,40.716838,-73.8377
Queens,medium income,BONELLE PASTRY SHOP,ASCAN AVENUE,2/4/2020,40.716311,-73.84214
Queens,medium income,BEIJING DUMPLING HOUSE OF FOREST HILLS,QUEENS BLVD,2/11/2020,40.721096,-73.843078
Queens,medium income,RED MANGO,QUEENS BOULEVARD,2/4/2020,40.721096,-73.843078
Queens,medium income,NADEZHDA,108TH ST,2/4/2020,40.736369,-73.851239
Queens,medium income,XHale,AUSTIN ST,2/4/2020,40.716838,-73.8377
Queens,medium income,RIPE JUICE BAR & GRILL,AUSTIN STREET,2/5/2020,40.716838,-73.8377
Queens,medium income,COMPADRES 77 MEXICAN RESTAURANT,QUEENS BLVD,2/8/2020,40.721096,-73.843078
Queens,medium income,FAN SHUN CHINESE RESTAURANT,108TH ST,2/4/2020,40.736369,-73.851239
Queens,medium income,BILLIARD COMPANY,AUSTIN STREET,2/11/2020,40.716838,-73.8377
Queens,medium income,DEASURA,METROPOLITAN AVENUE,2/11/2020,40.7093,-73.842977
Queens,medium income,HANG SHING KITCHEN,METROPOLITAN AVENUE,3/5/2020,40.7093,-73.842977
Queens,medium income,NICK'S BISTRO,METROPOLITAN AVENUE,2/19/2020,40.7093,-73.842977
Queens,medium income,LA DOLCE ITALIA BAKERY,METROPOLITAN AVENUE,3/5/2020,40.7093,-73.842977
Queens,medium income,RED HOUSE KITCHEN,YELLOWSTONE BOULEVARD,3/5/2020,40.722424,-73.850904
Queens,medium income,STARBUCKS,QUEENS BOULEVARD,2/18/2020,40.721096,-73.843078
Queens,medium income,MOCA ASIAN BISTRO,70 ROAD,3/5/2020,40.723041,-73.843688
Queens,medium income,DUNKIN',QUEENS BOULEVARD,3/5/2020,40.721096,-73.843078
Queens,medium income,LA BOULANGERIE,72 ROAD,3/4/2020,40.723041,-73.843688
Queens,medium income,RED PIPE CAFE,AUSTIN ST,3/4/2020,40.716838,-73.8377
Queens,medium income,SUBWAY,71 AVENUE,3/5/2020,40.723041,-73.843688
Queens,medium income,MEMORIES OF SHANGHAI,AUSTIN STREET,2/24/2020,40.716838,-73.8377
Queens,medium income,KISSFISH,AUSTIN ST,3/5/2020,40.716838,-73.8377
Queens,medium income,REEF,72 AVENUE,2/18/2020,40.723041,-73.843688
Queens,medium income,SONG'S DUMPLING CAFE,METROPOLITAN AVE,3/4/2020,40.7093,-73.842977
Queens,medium income,ARZU RESTAURANT,QUEENS BLVD,3/5/2020,40.721096,-73.843078
Queens,medium income,"DUNKIN', BASKIN ROBBINS",AUSTIN ST,3/13/2020,40.716838,-73.8377
Queens,medium income,FOREST HILL STATION HOUSE,CONTINENTAL AVENUE,10/22/2019,40.716572,-73.847331
Queens,medium income,AGRA PALACE,QUEENS BOULEVARD,10/22/2019,40.721096,-73.843078
Queens,medium income,THE TAP HOUSE,AUSTIN STREET,10/15/2019,40.716838,-73.8377
Queens,medium income,CINEMART CINEMAS,METROPOLITAN AVENUE,10/22/2019,40.7093,-73.842977
Queens,medium income,HINOKI,AUSTIN ST,10/9/2019,40.716838,-73.8377
Queens,medium income,718 HOOKAH LOUNGE,AUSTIN ST,10/30/2019,40.716838,-73.8377
Queens,medium income,BAGELICIOUS,108 STREET,10/28/2019,40.723041,-73.843688
Queens,medium income,REN WEN NOODLE FACTORY,QUEENS BLVD,10/10/2019,40.721096,-73.843078
Queens,medium income,PAMPAS ARGENTINAS,METROPOLITAN AVENUE,10/24/2019,40.7093,-73.842977
Queens,medium income,AGED,70TH RD,10/28/2019,40.724072,-73.838972
Queens,medium income,FOREST HILLS INDIAN CUISINE,YELLOWSTONE BLVD,10/11/2019,40.722424,-73.850904
Queens,medium income,EL COYOTE,AUSTIN STREET,10/28/2019,40.716838,-73.8377
Queens,medium income,CORFU GRILL,AUSTIN STREET,10/15/2019,40.716838,-73.8377
Queens,medium income,Tamashii Ramen,AUSTIN ST,10/9/2019,40.716838,-73.8377
Queens,medium income,KING DAVID/MIKIHANA SUSHI,QUEENS BOULEVARD,10/30/2019,40.721096,-73.843078
Queens,medium income,AUSTIN PUBLIC,AUSTIN STREET,10/10/2019,40.716838,-73.8377
Queens,medium income,PINK FOREST,AUSTIN ST,10/10/2019,40.716838,-73.8377
Queens,medium income,POLLO INKA PERU,QUEENS BOULEVARD,10/10/2019,40.721096,-73.843078
Queens,medium income,THE BUND,QUEENS BLVD,10/22/2019,40.721096,-73.843078
Queens,medium income,PANDA,YELLOWSTONE BLVD,10/22/2019,40.722424,-73.850904
Queens,medium income,ROSALIA PIZZA,QUEENS BLVD,10/10/2019,40.721096,-73.843078
Queens,medium income,D'ANGELO'S PIZZERIA AND RESTAURANT,108 STREET,10/10/2019,40.723041,-73.843688
Queens,medium income,DUNKIN',QUEENS BOULEVARD,10/10/2019,40.721096,-73.843078
Queens,medium income,ROAST N CO,QUEENS BLVD,11/21/2019,40.721096,-73.843078
Queens,medium income,Mi Tea,CONTINENTAL AVE,10/10/2019,40.716572,-73.847331
Queens,medium income,METRO TACO,METROPOLITAN AVENUE,10/24/2019,40.7093,-73.842977
Queens,medium income,"DUNKIN', BASKIN ROBBINS",108 STREET,10/9/2019,40.723041,-73.843688
Queens,medium income,CHINA KING,QUEENS BLVD,11/7/2019,40.721096,-73.843078
Queens,medium income,ASIAN BOWL,QUEENS BLVD,11/7/2019,40.721096,-73.843078
Queens,medium income,PORTOVINO,ASCAN AVENUE,11/7/2019,40.716311,-73.84214
Queens,medium income,PIZZA PALACE CAFE,108 STREET,11/7/2019,40.723041,-73.843688
Queens,medium income,QUEENS BAGELS & DELICATESSEN,METROPOLITAN AVE,11/19/2019,40.7093,-73.842977
Queens,medium income,NINE THAI,QUEENS BLVD,11/7/2019,40.721096,-73.843078
Queens,medium income,MOJO LATIN,AUSTIN STREET,11/19/2019,40.716838,-73.8377
Queens,medium income,STIX RESTAURANT,QUEENS BOULEVARD,11/19/2019,40.721096,-73.843078
Queens,medium income,MCDONALD'S,METROPOLITAN AVENUE,12/18/2019,40.7093,-73.842977
Queens,medium income,SUBWAY,QUEENS BOULEVARD,12/3/2019,40.721096,-73.843078
Queens,medium income,DUNKIN',YELLOWSTONE BOULEVARD,12/9/2019,40.722424,-73.850904
Queens,medium income,QUEENS BULLY,QUEENS BLVD,12/9/2019,40.721096,-73.843078
Queens,medium income,CHO-SEN GARDEN,108 STREET,12/4/2019,40.723041,-73.843688
Queens,medium income,NEW PINANG,QUEENS BOULEVARD,12/13/2019,40.721096,-73.843078
Queens,medium income,TU CASA,QUEENS BLVD,12/3/2019,40.721096,-73.843078
Queens,medium income,AGORA TAVERNA,AUSTIN STREET,12/4/2019,40.716838,-73.8377
Queens,medium income,AMAR PERUVIAN KITCHEN,AUSTIN ST,12/18/2019,40.716838,-73.8377
Queens,medium income,GLORIA PIZZA,QUEENS BOULEVARD,12/3/2019,40.721096,-73.843078
Queens,medium income,KATSUNO,METROPOLITAN AVENUE,12/4/2019,40.7093,-73.842977
Queens,medium income,SINGAS FAMOUS PIZZA,108 STREET,12/9/2019,40.723041,-73.843688
Queens,medium income,NARITA JAPANESE RESTAURANT,70 ROAD,12/9/2019,40.723041,-73.843688
Queens,medium income,GREAT WALL CHINESE RESTAURANT,QUEENS BLVD,12/9/2019,40.721096,-73.843078
Queens,medium income,FOREST HILLS CAFE/COFFEE SHOP,QUEENS BLVD,12/23/2019,40.721096,-73.843078
Queens,medium income,FOREST HILL BAGEL,QUEENS BOULEVARD,12/19/2019,40.721096,-73.843078
Queens,medium income,POKE STATION,QUEENS BLVD,12/12/2019,40.721096,-73.843078
Queens,medium income,FOREST HILLS BAGELS,QUEENS BOULEVARD,8/31/2019,40.721096,-73.843078
Queens,medium income,ACEY DUCEY'S,METROPOLITAN AVENUE,9/11/2019,40.7093,-73.842977
Queens,medium income,MIKES PIZZA,YELLOWSTONE BOULEVARD,9/19/2019,40.722424,-73.850904
Queens,medium income,YELLOWSTONE SUSHI,SELFRIDGE ST,8/22/2019,40.711325,-73.856641
Queens,medium income,FOREST HILLS CAFE/COFFEE SHOP,QUEENS BLVD,8/22/2019,40.721096,-73.843078
Queens,medium income,COMPADRES 77 MEXICAN RESTAURANT,QUEENS BLVD,8/22/2019,40.721096,-73.843078
Queens,medium income,TGI FRIDAYS 2837,AUSTIN ST,9/4/2019,40.716838,-73.8377
Queens,medium income,SPY C CUISINE,AUSTIN ST,9/4/2019,40.716838,-73.8377
Queens,medium income,BETH TORAH KOSHER CATERERS,QUEENS BOULEVARD,9/6/2019,40.721096,-73.843078
Queens,medium income,ARZU RESTAURANT,QUEENS BLVD,9/6/2019,40.721096,-73.843078
Queens,medium income,DEASURA,METROPOLITAN AVENUE,9/11/2019,40.7093,-73.842977
Queens,medium income,SILK CAKES,METROPOLITAN AVE,9/4/2019,40.7093,-73.842977
Queens,medium income,PLAZA CAFE,QUEENS BLVD,9/4/2019,40.721096,-73.843078
Queens,medium income,REDWOOD DELI,QUEENS BLVD,9/18/2019,40.721096,-73.843078
Queens,medium income,TACO KING,108 STREET,3/5/2019,40.723041,-73.843688
Queens,medium income,T-SWIRL CREPE,AUSTIN ST,3/5/2019,40.716838,-73.8377
Queens,medium income,L'AMOUR,QUEENS BOULEVARD,3/1/2019,40.721096,-73.843078
Queens,medium income,SALUTE KOSHER RESTAURANT,108 STREET,3/5/2019,40.723041,-73.843688
Queens,medium income,AUSTIN PUBLIC,AUSTIN STREET,2/26/2019,40.716838,-73.8377
Queens,medium income,DOMINO'S,METROPOLITAN AVE,3/18/2019,40.7093,-73.842977
Queens,medium income,MOCA ASIAN BISTRO,70 ROAD,3/5/2019,40.723041,-73.843688
Queens,medium income,TROYKA/DA MIKELLE PALACE/MIKELLE CORNER/SUSHI & STEAK HOUSE,QUEENS BOULEVARD,2/27/2019,40.721096,-73.843078
Queens,medium income,VILLAGE GRILL,YELLOWSTONE BOULEVARD,2/28/2019,40.722424,-73.850904
Queens,medium income,LA BOULANGERIE,72 ROAD,2/28/2019,40.723041,-73.843688
Queens,medium income,HANG SHING KITCHEN,METROPOLITAN AVENUE,2/28/2019,40.7093,-73.842977
Queens,medium income,SUBWAY,QUEENS BLVD,2/27/2019,40.721096,-73.843078
Queens,medium income,RED HOUSE KITCHEN,YELLOWSTONE BOULEVARD,2/28/2019,40.722424,-73.850904
Queens,medium income,KUNG FU TEA,AUSTIN STREET,4/17/2019,40.716838,-73.8377
Queens,medium income,EXPRESS SOFT TACO ONE,QUEENS BLVD,3/4/2019,40.721096,-73.843078
Queens,medium income,NUMERO 28,70 ROAD,3/4/2019,40.723041,-73.843688
Queens,medium income,BONELLE PASTRY SHOP,ASCAN AVENUE,3/4/2019,40.716311,-73.84214
Queens,medium income,KEUKA KAFE A WINE BAR,QUEENS BOULEVARD,3/4/2019,40.721096,-73.843078
Queens,medium income,CHEEBURGER CHEEBURGER,QUEENS BOULEVARD,3/20/2019,40.721096,-73.843078
Queens,medium income,CHIPOTLE MEXICAN GRILL,AUSTIN STREET,3/20/2019,40.716838,-73.8377
Queens,medium income,DUNKIN',QUEENS BOULEVARD,3/26/2019,40.721096,-73.843078
Queens,medium income,HOT BIALYS & BAGELS,QUEENS BOULEVARD,4/1/2019,40.721096,-73.843078
Queens,medium income,OBA GRILL,AUSTIN ST,4/2/2019,40.716838,-73.8377
Queens,medium income,MCDONALD'S,METROPOLITAN AVENUE,3/20/2019,40.7093,-73.842977
Queens,medium income,SPY C CUISINE,AUSTIN ST,4/2/2019,40.716838,-73.8377
Queens,medium income,5 BURRO CAFE,AUSTIN STREET,4/1/2019,40.716838,-73.8377
Queens,medium income,KING KEW GARDEN CHINESE RESTAURANT,QUEENS BOULEVARD,4/2/2019,40.721096,-73.843078
Queens,medium income,"DUNKIN', BASKIN ROBBINS",AUSTIN ST,3/20/2019,40.716838,-73.8377
Queens,medium income,BOSTON MARKET,71 AVENUE,4/1/2019,40.723041,-73.843688
Queens,medium income,SORRY NOT SORRY,AUSTIN STREET,3/30/2019,40.716838,-73.8377
Queens,medium income,LITTLE BEAR PLAY CAFE,QUEENS BLVD,4/4/2019,40.721096,-73.843078
Queens,medium income,JERUSALEM BAGELS,108TH ST,3/21/2019,40.736369,-73.851239
Queens,medium income,SUSHI YASU,AUSTIN STREET,3/20/2019,40.716838,-73.8377
Queens,medium income,TEN ZEN ASIAN CUISINE,AUSTIN ST,4/4/2019,40.716838,-73.8377
Queens,medium income,TOV-LI SHAWARMA,108TH ST,3/20/2019,40.736369,-73.851239
Queens,medium income,NICK'S BISTRO,METROPOLITAN AVENUE,3/26/2019,40.7093,-73.842977
Queens,medium income,BANTER,QUEENS BOULEVARD,3/26/2019,40.721096,-73.843078
Queens,medium income,BAGELS FOR YOU,QUEENS BOULEVARD,4/4/2019,40.721096,-73.843078
Queens,medium income,RIM TIN MEDITTEREAN,METROPOLITAN AVE,4/3/2019,40.7093,-73.842977
Queens,medium income,LILLIAN PIZZERIA,69 AVENUE,4/3/2019,40.723041,-73.843688
Queens,medium income,BEIJING DUMPLING HOUSE OF FOREST HILLS,QUEENS BLVD,1/10/2019,40.721096,-73.843078
Queens,medium income,RED MANGO,QUEENS BOULEVARD,1/24/2019,40.721096,-73.843078
Queens,medium income,ARZU RESTAURANT,QUEENS BLVD,1/22/2019,40.721096,-73.843078
Queens,medium income,FOREST HILL BAGEL,QUEENS BOULEVARD,1/4/2019,40.721096,-73.843078
Queens,medium income,UMI SUSHI BAR & TERIYAKI GRILL,METROPOLITAN AVENUE,1/17/2019,40.7093,-73.842977
Queens,medium income,ROAST N CO,QUEENS BLVD,1/7/2019,40.721096,-73.843078
Queens,medium income,MEMORIES OF SHANGHAI,AUSTIN STREET,1/2/2019,40.716838,-73.8377
Queens,medium income,LA VIGNA,METROPOLITAN AVENUE,1/10/2019,40.7093,-73.842977
Queens,medium income,IL POETA,METROPOLITAN AVENUE,1/29/2019,40.7093,-73.842977
Queens,medium income,BANGKOK CUISINE,70 ROAD,2/7/2019,40.723041,-73.843688
Queens,medium income,COBBLESTONE PUB,QUEENS BOULEVARD,1/24/2019,40.721096,-73.843078
Queens,medium income,DEASURA,METROPOLITAN AVENUE,1/10/2019,40.7093,-73.842977
Queens,medium income,FAY DA BAKERY,QUEENS BOULEVARD,1/15/2019,40.721096,-73.843078
Queens,medium income,TGI FRIDAYS 2837,AUSTIN ST,1/30/2019,40.716838,-73.8377
Queens,medium income,ONE EAST OCEAN PALACE,QUEENS BLVD,2/4/2019,40.721096,-73.843078
Queens,medium income,GUANTANAMERA,QUEENS BLVD,2/20/2019,40.721096,-73.843078
Queens,medium income,T-BONE DINER,QUEENS BOULEVARD,2/13/2019,40.721096,-73.843078
Queens,medium income,REEF,72 AVENUE,2/20/2019,40.723041,-73.843688
Queens,medium income,DIRTY PIERRES BISTRO,STATION SQUARE,1/30/2019,40.718943,-73.845023
Queens,medium income,LA DOLCE ITALIA BAKERY,METROPOLITAN AVENUE,2/21/2019,40.7093,-73.842977
Queens,medium income,ASIAN FORTUNE RESTAURANT,QUEENS BOULEVARD,2/4/2019,40.721096,-73.843078
Queens,medium income,GLORIA PIZZA,QUEENS BOULEVARD,2/21/2019,40.721096,-73.843078
