DBA,STREET,INCOME_LEVEL,CUISINE_DESCRIPTION,SCORE,GRADE
LUCIEN RESTAURAUNT,1 AVENUE,medium income,French,12,A
LUCIEN RESTAURAUNT,1 AVENUE,medium income,French,12,A
LUCIEN RESTAURAUNT,1 AVENUE,medium income,French,13,A
LUCIEN RESTAURAUNT,1 AVENUE,medium income,French,13,A
LUCIEN RESTAURAUNT,1 AVENUE,medium income,French,13,A
MAYA,1 AVENUE,high income,Mexican,7,A
LUCIEN RESTAURAUNT,1 AVENUE,medium income,French,12,A
MAYA,1 AVENUE,high income,Mexican,13,A
MAYA,1 AVENUE,high income,Mexican,11,A
LUCIEN RESTAURAUNT,1 AVENUE,medium income,French,12,A
LUCIEN RESTAURAUNT,1 AVENUE,medium income,French,12,A
MAYA TAQUERIA,VANDERBILT AVENUE,medium income,Mexican,12,A
MAYA TAQUERIA,VANDERBILT AVENUE,medium income,Mexican,18,B
LUCIEN RESTAURAUNT,1 AVENUE,medium income,French,13,A
MAYA TAQUERIA,VANDERBILT AVENUE,medium income,Mexican,18,B
MAYA TAQUERIA,VANDERBILT AVENUE,medium income,Mexican,9,A
MAYA TAQUERIA,VANDERBILT AVENUE,medium income,Mexican,12,A
MAYA TAQUERIA,VANDERBILT AVENUE,medium income,Mexican,12,A
MAYA TAQUERIA,VANDERBILT AVENUE,medium income,Mexican,18,B
MAYA TAQUERIA,VANDERBILT AVENUE,medium income,Mexican,9,A
MAYA TAQUERIA,VANDERBILT AVENUE,medium income,Mexican,12,A
MAYA TAQUERIA,VANDERBILT AVENUE,medium income,Mexican,10,A
LUCIEN RESTAURAUNT,1 AVENUE,medium income,French,13,A
LUCIEN RESTAURAUNT,1 AVENUE,medium income,French,13,A
MAYFIELD,FRANKLIN AVENUE,medium income,American,12,A
MAYFIELD,FRANKLIN AVENUE,medium income,American,7,A
MAYFIELD,FRANKLIN AVENUE,medium income,American,7,A
MAYFIELD,FRANKLIN AVENUE,medium income,American,7,A
MAYFIELD,FRANKLIN AVENUE,medium income,American,7,A
LUCIEN RESTAURAUNT,1 AVENUE,medium income,French,13,A
LUCIEN RESTAURAUNT,1 AVENUE,medium income,French,13,A
MAZ MEZCAL,EAST   86 STREET,high income,Mexican,11,A
MAZ MEZCAL,EAST   86 STREET,high income,Mexican,11,A
MAZ MEZCAL,EAST   86 STREET,high income,Mexican,12,A
MAZ MEZCAL,EAST   86 STREET,high income,Mexican,12,A
LUCIEN RESTAURAUNT,1 AVENUE,medium income,French,13,A
MAZ MEZCAL,EAST   86 STREET,high income,Mexican,11,A
LUCIEN RESTAURAUNT,1 AVENUE,medium income,French,13,A
LUCIEN RESTAURAUNT,1 AVENUE,medium income,French,13,A
LUCIEN RESTAURAUNT,1 AVENUE,medium income,French,13,A
LUCIEN RESTAURAUNT,1 AVENUE,medium income,French,12,A
LUCIEN RESTAURAUNT,1 AVENUE,medium income,French,12,A
LUCIEN RESTAURAUNT,1 AVENUE,medium income,French,12,A
LUCIEN RESTAURAUNT,1 AVENUE,medium income,French,5,A
LUCIEN RESTAURAUNT,1 AVENUE,medium income,French,5,A
LUCIEN RESTAURAUNT,1 AVENUE,medium income,French,5,A
LUCKY PIZZA,BRIDGE PLAZA SOUTH,medium income,Pizza,9,A
MBJ CAFETERIA/LAGUARDIA COMMUNITY COLLEGE,THOMSON AVENUE,medium income,American,10,A
MBJ CAFETERIA/LAGUARDIA COMMUNITY COLLEGE,THOMSON AVENUE,medium income,American,10,A
MBJ CAFETERIA/LAGUARDIA COMMUNITY COLLEGE,THOMSON AVENUE,medium income,American,10,A
MBJ CAFETERIA/LAGUARDIA COMMUNITY COLLEGE,THOMSON AVENUE,medium income,American,12,A
MBJ CAFETERIA/LAGUARDIA COMMUNITY COLLEGE,THOMSON AVENUE,medium income,American,12,A
MBJ CAFETERIA/LAGUARDIA COMMUNITY COLLEGE,THOMSON AVENUE,medium income,American,12,A
MBJ CAFETERIA/LAGUARDIA COMMUNITY COLLEGE,THOMSON AVENUE,medium income,American,10,A
MBJ CAFETERIA/LAGUARDIA COMMUNITY COLLEGE,THOMSON AVENUE,medium income,American,10,A
MBJ CAFETERIA/LAGUARDIA COMMUNITY COLLEGE,THOMSON AVENUE,medium income,American,10,A
MBJ CAFETERIA/LAGUARDIA COMMUNITY COLLEGE,THOMSON AVENUE,medium income,American,9,A
MBJ CAFETERIA/LAGUARDIA COMMUNITY COLLEGE,THOMSON AVENUE,medium income,American,9,A
MBJ CAFETERIA/LAGUARDIA COMMUNITY COLLEGE,THOMSON AVENUE,medium income,American,9,A
MBJ CAFETERIA/LAGUARDIA COMMUNITY COLLEGE,THOMSON AVENUE,medium income,American,5,A
MBJ CAFETERIA/LAGUARDIA COMMUNITY COLLEGE,THOMSON AVENUE,medium income,American,5,A
MBJ CAFETERIA/LAGUARDIA COMMUNITY COLLEGE,THOMSON AVENUE,medium income,American,5,A
MBJ FOOD SERVICE,THOMPSON AVENUE,medium income,American,13,A
MBJ FOOD SERVICE,THOMPSON AVENUE,medium income,American,13,A
MBJ FOOD SERVICE,THOMPSON AVENUE,medium income,American,12,A
MBJ FOOD SERVICE,THOMPSON AVENUE,medium income,American,12,A
MBJ FOOD SERVICE,THOMPSON AVENUE,medium income,American,9,A
MBJ FOOD SERVICE,THOMPSON AVENUE,medium income,American,9,A
MBJ FOOD SERVICE,THOMPSON AVENUE,medium income,American,9,A
MBJ FOOD SERVICE,THOMPSON AVENUE,medium income,American,9,A
MCDONALD'S,1 AVENUE,medium income,Hamburgers,12,A
MCDONALD'S,1 AVENUE,high income,Hamburgers,12,A
MCDONALD'S,1 AVENUE,medium income,Hamburgers,12,A
MCDONALD'S,1 AVENUE,medium income,Hamburgers,12,A
MCDONALD'S,1 AVENUE,high income,Hamburgers,12,A
MCDONALD'S,1 AVENUE,medium income,Hamburgers,12,A
MCDONALD'S,1 AVENUE,medium income,Hamburgers,18,B
MCDONALD'S,1 AVENUE,high income,Hamburgers,18,B
MCDONALD'S,1 AVENUE,medium income,Hamburgers,18,B
MCDONALD'S,1 AVENUE,medium income,Hamburgers,18,B
MCDONALD'S,1 AVENUE,high income,Hamburgers,18,B
MCDONALD'S,1 AVENUE,medium income,Hamburgers,18,B
MCDONALD'S,1 AVENUE,medium income,Hamburgers,12,A
MCDONALD'S,1 AVENUE,high income,Hamburgers,12,A
MCDONALD'S,1 AVENUE,medium income,Hamburgers,12,A
MCDONALD'S,1 AVENUE,medium income,Hamburgers,13,A
MCDONALD'S,1 AVENUE,high income,Hamburgers,13,A
MCDONALD'S,1 AVENUE,medium income,Hamburgers,13,A
MCDONALD'S,1 AVENUE,medium income,Hamburgers,5,A
MCDONALD'S,1 AVENUE,high income,Hamburgers,5,A
MCDONALD'S,1 AVENUE,medium income,Hamburgers,5,A
MCDONALD'S,1 AVENUE,medium income,Hamburgers,5,A
MCDONALD'S,1 AVENUE,high income,Hamburgers,5,A
MCDONALD'S,1 AVENUE,medium income,Hamburgers,5,A
MCDONALD'S,1 AVENUE,medium income,Hamburgers,13,A
MCDONALD'S,1 AVENUE,high income,Hamburgers,13,A
MCDONALD'S,1 AVENUE,medium income,Hamburgers,13,A
MCDONALD'S,1 AVENUE,medium income,Hamburgers,12,A
MCDONALD'S,1 AVENUE,high income,Hamburgers,12,A
MCDONALD'S,1 AVENUE,medium income,Hamburgers,12,A
MCDONALD'S,1 AVENUE,medium income,Hamburgers,12,A
MCDONALD'S,1 AVENUE,high income,Hamburgers,12,A
MCDONALD'S,1 AVENUE,medium income,Hamburgers,12,A
MCDONALD'S,3 AVENUE,high income,Hamburgers,13,A
MCDONALD'S,3 AVENUE,low income,Hamburgers,13,A
MCDONALD'S,3 AVENUE,high income,Hamburgers,13,A
MCDONALD'S,3 AVENUE,low income,Hamburgers,13,A
MCDONALD'S,3 AVENUE,high income,Hamburgers,13,A
MCDONALD'S,3 AVENUE,high income,Hamburgers,13,A
MCDONALD'S,3 AVENUE,high income,Hamburgers,12,A
MCDONALD'S,3 AVENUE,low income,Hamburgers,12,A
MCDONALD'S,3 AVENUE,high income,Hamburgers,12,A
MCDONALD'S,3 AVENUE,low income,Hamburgers,12,A
MCDONALD'S,3 AVENUE,high income,Hamburgers,12,A
MCDONALD'S,3 AVENUE,high income,Hamburgers,12,A
MCDONALD'S,3 AVENUE,high income,Hamburgers,13,A
MCDONALD'S,3 AVENUE,low income,Hamburgers,13,A
MCDONALD'S,3 AVENUE,high income,Hamburgers,13,A
MCDONALD'S,3 AVENUE,low income,Hamburgers,13,A
MCDONALD'S,3 AVENUE,high income,Hamburgers,13,A
MCDONALD'S,3 AVENUE,high income,Hamburgers,13,A
MCDONALD'S,3 AVENUE,high income,Hamburgers,10,A
MCDONALD'S,3 AVENUE,low income,Hamburgers,10,A
MCDONALD'S,3 AVENUE,high income,Hamburgers,10,A
MCDONALD'S,3 AVENUE,low income,Hamburgers,10,A
MCDONALD'S,3 AVENUE,high income,Hamburgers,10,A
MCDONALD'S,3 AVENUE,high income,Hamburgers,10,A
MCDONALD'S,3 AVENUE,high income,Hamburgers,12,A
MCDONALD'S,3 AVENUE,low income,Hamburgers,12,A
MCDONALD'S,3 AVENUE,high income,Hamburgers,12,A
MCDONALD'S,3 AVENUE,low income,Hamburgers,12,A
MCDONALD'S,3 AVENUE,high income,Hamburgers,12,A
MCDONALD'S,3 AVENUE,high income,Hamburgers,12,A
MCDONALD'S,3 AVENUE,high income,Hamburgers,13,A
MCDONALD'S,3 AVENUE,low income,Hamburgers,13,A
MCDONALD'S,3 AVENUE,high income,Hamburgers,13,A
MCDONALD'S,3 AVENUE,low income,Hamburgers,13,A
MCDONALD'S,3 AVENUE,high income,Hamburgers,13,A
MCDONALD'S,3 AVENUE,high income,Hamburgers,13,A
MCDONALD'S,3 AVENUE,high income,Hamburgers,12,A
MCDONALD'S,3 AVENUE,low income,Hamburgers,12,A
MCDONALD'S,3 AVENUE,high income,Hamburgers,12,A
MCDONALD'S,3 AVENUE,low income,Hamburgers,12,A
MCDONALD'S,3 AVENUE,high income,Hamburgers,12,A
MCDONALD'S,3 AVENUE,high income,Hamburgers,12,A
MCDONALD'S,3 AVENUE,high income,Hamburgers,12,A
MCDONALD'S,3 AVENUE,low income,Hamburgers,12,A
MCDONALD'S,3 AVENUE,high income,Hamburgers,12,A
MCDONALD'S,3 AVENUE,low income,Hamburgers,12,A
MCDONALD'S,3 AVENUE,high income,Hamburgers,12,A
MCDONALD'S,3 AVENUE,high income,Hamburgers,12,A
MCDONALD'S,3 AVENUE,high income,Hamburgers,10,A
MCDONALD'S,3 AVENUE,low income,Hamburgers,10,A
MCDONALD'S,3 AVENUE,high income,Hamburgers,10,A
MCDONALD'S,3 AVENUE,low income,Hamburgers,10,A
MCDONALD'S,3 AVENUE,high income,Hamburgers,10,A
MCDONALD'S,3 AVENUE,high income,Hamburgers,10,A
MCDONALD'S,3 AVENUE,high income,Hamburgers,11,A
MCDONALD'S,3 AVENUE,low income,Hamburgers,11,A
MCDONALD'S,3 AVENUE,high income,Hamburgers,11,A
MCDONALD'S,3 AVENUE,low income,Hamburgers,11,A
MCDONALD'S,3 AVENUE,high income,Hamburgers,11,A
MCDONALD'S,3 AVENUE,high income,Hamburgers,11,A
MCDONALD'S,3 AVENUE,high income,Hamburgers,12,A
MCDONALD'S,3 AVENUE,low income,Hamburgers,12,A
MCDONALD'S,3 AVENUE,high income,Hamburgers,12,A
MCDONALD'S,3 AVENUE,low income,Hamburgers,12,A
MCDONALD'S,3 AVENUE,high income,Hamburgers,12,A
MCDONALD'S,3 AVENUE,high income,Hamburgers,12,A
MCDONALD'S,3 AVENUE,high income,Hamburgers,13,A
MCDONALD'S,3 AVENUE,low income,Hamburgers,13,A
MCDONALD'S,3 AVENUE,high income,Hamburgers,13,A
MCDONALD'S,3 AVENUE,low income,Hamburgers,13,A
MCDONALD'S,3 AVENUE,high income,Hamburgers,13,A
MCDONALD'S,3 AVENUE,high income,Hamburgers,13,A
MCDONALD'S,3 AVENUE,high income,Hamburgers,11,A
MCDONALD'S,3 AVENUE,low income,Hamburgers,11,A
MCDONALD'S,3 AVENUE,high income,Hamburgers,11,A
MCDONALD'S,3 AVENUE,low income,Hamburgers,11,A
MCDONALD'S,3 AVENUE,high income,Hamburgers,11,A
MCDONALD'S,3 AVENUE,high income,Hamburgers,11,A
MCDONALD'S,3 AVENUE,high income,Hamburgers,8,A
MCDONALD'S,3 AVENUE,low income,Hamburgers,8,A
MCDONALD'S,3 AVENUE,high income,Hamburgers,8,A
MCDONALD'S,3 AVENUE,low income,Hamburgers,8,A
MCDONALD'S,3 AVENUE,high income,Hamburgers,8,A
MCDONALD'S,3 AVENUE,high income,Hamburgers,8,A
MCDONALD'S,3 AVENUE,high income,Hamburgers,4,A
MCDONALD'S,3 AVENUE,low income,Hamburgers,4,A
MCDONALD'S,3 AVENUE,high income,Hamburgers,4,A
MCDONALD'S,3 AVENUE,low income,Hamburgers,4,A
MCDONALD'S,3 AVENUE,high income,Hamburgers,4,A
MCDONALD'S,3 AVENUE,high income,Hamburgers,4,A
MCDONALD'S,3 AVENUE,high income,Hamburgers,10,A
MCDONALD'S,3 AVENUE,low income,Hamburgers,10,A
MCDONALD'S,3 AVENUE,high income,Hamburgers,10,A
MCDONALD'S,3 AVENUE,low income,Hamburgers,10,A
MCDONALD'S,3 AVENUE,high income,Hamburgers,10,A
MCDONALD'S,3 AVENUE,high income,Hamburgers,10,A
MCDONALD'S,3 AVENUE,high income,Hamburgers,5,A
MCDONALD'S,3 AVENUE,low income,Hamburgers,5,A
MCDONALD'S,3 AVENUE,high income,Hamburgers,5,A
MCDONALD'S,3 AVENUE,low income,Hamburgers,5,A
MCDONALD'S,3 AVENUE,high income,Hamburgers,5,A
MCDONALD'S,3 AVENUE,high income,Hamburgers,5,A
MCDONALD'S,3 AVENUE,high income,Hamburgers,12,A
MCDONALD'S,3 AVENUE,low income,Hamburgers,12,A
MCDONALD'S,3 AVENUE,high income,Hamburgers,12,A
MCDONALD'S,3 AVENUE,low income,Hamburgers,12,A
MCDONALD'S,3 AVENUE,high income,Hamburgers,12,A
MCDONALD'S,3 AVENUE,high income,Hamburgers,12,A
MCDONALD'S,3 AVENUE,high income,Hamburgers,9,A
MCDONALD'S,3 AVENUE,low income,Hamburgers,9,A
MCDONALD'S,3 AVENUE,high income,Hamburgers,9,A
MCDONALD'S,3 AVENUE,low income,Hamburgers,9,A
MCDONALD'S,3 AVENUE,high income,Hamburgers,9,A
MCDONALD'S,3 AVENUE,high income,Hamburgers,9,A
MCDONALD'S,3 AVENUE,high income,Hamburgers,11,A
MCDONALD'S,3 AVENUE,low income,Hamburgers,11,A
MCDONALD'S,3 AVENUE,high income,Hamburgers,11,A
MCDONALD'S,3 AVENUE,low income,Hamburgers,11,A
MCDONALD'S,3 AVENUE,high income,Hamburgers,11,A
MCDONALD'S,3 AVENUE,high income,Hamburgers,11,A
MCDONALD'S,3 AVENUE,high income,Hamburgers,10,A
MCDONALD'S,3 AVENUE,low income,Hamburgers,10,A
MCDONALD'S,3 AVENUE,high income,Hamburgers,10,A
MCDONALD'S,3 AVENUE,low income,Hamburgers,10,A
MCDONALD'S,3 AVENUE,high income,Hamburgers,10,A
MCDONALD'S,3 AVENUE,high income,Hamburgers,10,A
MCDONALD'S,3 AVENUE,high income,Hamburgers,5,A
MCDONALD'S,3 AVENUE,low income,Hamburgers,5,A
MCDONALD'S,3 AVENUE,high income,Hamburgers,5,A
MCDONALD'S,3 AVENUE,low income,Hamburgers,5,A
MCDONALD'S,3 AVENUE,high income,Hamburgers,5,A
MCDONALD'S,3 AVENUE,high income,Hamburgers,5,A
MCDONALD'S,3 AVENUE,high income,Hamburgers,9,A
MCDONALD'S,3 AVENUE,low income,Hamburgers,9,A
MCDONALD'S,3 AVENUE,high income,Hamburgers,9,A
MCDONALD'S,3 AVENUE,low income,Hamburgers,9,A
MCDONALD'S,3 AVENUE,high income,Hamburgers,9,A
MCDONALD'S,3 AVENUE,high income,Hamburgers,9,A
MCDONALD'S,3 AVENUE,high income,Hamburgers,8,A
MCDONALD'S,3 AVENUE,low income,Hamburgers,8,A
MCDONALD'S,3 AVENUE,high income,Hamburgers,8,A
MCDONALD'S,3 AVENUE,low income,Hamburgers,8,A
MCDONALD'S,3 AVENUE,high income,Hamburgers,8,A
MCDONALD'S,3 AVENUE,high income,Hamburgers,8,A
MCDONALD'S,3 AVENUE,high income,Hamburgers,7,A
MCDONALD'S,3 AVENUE,low income,Hamburgers,7,A
MCDONALD'S,3 AVENUE,high income,Hamburgers,7,A
MCDONALD'S,3 AVENUE,low income,Hamburgers,7,A
MCDONALD'S,3 AVENUE,high income,Hamburgers,7,A
MCDONALD'S,3 AVENUE,high income,Hamburgers,7,A
MCDONALD'S,3 AVENUE,high income,Hamburgers,10,A
MCDONALD'S,3 AVENUE,low income,Hamburgers,10,A
MCDONALD'S,3 AVENUE,high income,Hamburgers,10,A
MCDONALD'S,3 AVENUE,low income,Hamburgers,10,A
MCDONALD'S,3 AVENUE,high income,Hamburgers,10,A
MCDONALD'S,3 AVENUE,high income,Hamburgers,10,A
MCDONALD'S,3 AVENUE,high income,Hamburgers,13,A
MCDONALD'S,3 AVENUE,low income,Hamburgers,13,A
MCDONALD'S,3 AVENUE,high income,Hamburgers,13,A
MCDONALD'S,3 AVENUE,low income,Hamburgers,13,A
MCDONALD'S,3 AVENUE,high income,Hamburgers,13,A
MCDONALD'S,3 AVENUE,high income,Hamburgers,13,A
MCDONALD'S,3 AVENUE,high income,Hamburgers,11,A
MCDONALD'S,3 AVENUE,low income,Hamburgers,11,A
MCDONALD'S,3 AVENUE,high income,Hamburgers,11,A
MCDONALD'S,3 AVENUE,low income,Hamburgers,11,A
MCDONALD'S,3 AVENUE,high income,Hamburgers,11,A
MCDONALD'S,3 AVENUE,high income,Hamburgers,11,A
MCDONALD'S,3 AVENUE,high income,Hamburgers,10,A
MCDONALD'S,3 AVENUE,low income,Hamburgers,10,A
MCDONALD'S,3 AVENUE,high income,Hamburgers,10,A
MCDONALD'S,3 AVENUE,low income,Hamburgers,10,A
MCDONALD'S,3 AVENUE,high income,Hamburgers,10,A
MCDONALD'S,3 AVENUE,high income,Hamburgers,10,A
MCDONALD'S,3 AVENUE,high income,Hamburgers,10,A
MCDONALD'S,3 AVENUE,low income,Hamburgers,10,A
MCDONALD'S,3 AVENUE,high income,Hamburgers,10,A
MCDONALD'S,3 AVENUE,low income,Hamburgers,10,A
MCDONALD'S,3 AVENUE,high income,Hamburgers,10,A
MCDONALD'S,3 AVENUE,high income,Hamburgers,10,A
MCDONALD'S,3 AVENUE,high income,Hamburgers,8,A
MCDONALD'S,3 AVENUE,low income,Hamburgers,8,A
MCDONALD'S,3 AVENUE,high income,Hamburgers,8,A
MCDONALD'S,3 AVENUE,low income,Hamburgers,8,A
MCDONALD'S,3 AVENUE,high income,Hamburgers,8,A
MCDONALD'S,3 AVENUE,high income,Hamburgers,8,A
MCDONALD'S,3 AVENUE,high income,Hamburgers,9,A
MCDONALD'S,3 AVENUE,low income,Hamburgers,9,A
MCDONALD'S,3 AVENUE,high income,Hamburgers,9,A
MCDONALD'S,3 AVENUE,low income,Hamburgers,9,A
MCDONALD'S,3 AVENUE,high income,Hamburgers,9,A
MCDONALD'S,3 AVENUE,high income,Hamburgers,9,A
MCDONALD'S,3 AVENUE,high income,Hamburgers,11,A
MCDONALD'S,3 AVENUE,low income,Hamburgers,11,A
MCDONALD'S,3 AVENUE,high income,Hamburgers,11,A
MCDONALD'S,3 AVENUE,low income,Hamburgers,11,A
MCDONALD'S,3 AVENUE,high income,Hamburgers,11,A
MCDONALD'S,3 AVENUE,high income,Hamburgers,11,A
MCDONALD'S,3 AVENUE,high income,Hamburgers,5,A
MCDONALD'S,3 AVENUE,low income,Hamburgers,5,A
MCDONALD'S,3 AVENUE,high income,Hamburgers,5,A
MCDONALD'S,3 AVENUE,low income,Hamburgers,5,A
MCDONALD'S,3 AVENUE,high income,Hamburgers,5,A
MCDONALD'S,3 AVENUE,high income,Hamburgers,5,A
MCDONALD'S,3 AVENUE,high income,Hamburgers,12,A
MCDONALD'S,3 AVENUE,low income,Hamburgers,12,A
MCDONALD'S,3 AVENUE,high income,Hamburgers,12,A
MCDONALD'S,3 AVENUE,low income,Hamburgers,12,A
MCDONALD'S,3 AVENUE,high income,Hamburgers,12,A
MCDONALD'S,3 AVENUE,high income,Hamburgers,12,A
MCDONALD'S,3 AVENUE,high income,Hamburgers,8,A
MCDONALD'S,3 AVENUE,low income,Hamburgers,8,A
MCDONALD'S,3 AVENUE,high income,Hamburgers,8,A
MCDONALD'S,3 AVENUE,low income,Hamburgers,8,A
MCDONALD'S,3 AVENUE,high income,Hamburgers,8,A
MCDONALD'S,3 AVENUE,high income,Hamburgers,8,A
MCDONALD'S,3 AVENUE,high income,Hamburgers,11,A
MCDONALD'S,3 AVENUE,low income,Hamburgers,11,A
MCDONALD'S,3 AVENUE,high income,Hamburgers,11,A
MCDONALD'S,3 AVENUE,low income,Hamburgers,11,A
MCDONALD'S,3 AVENUE,high income,Hamburgers,11,A
MCDONALD'S,3 AVENUE,high income,Hamburgers,11,A
MCDONALD'S,3 AVENUE,high income,Hamburgers,13,A
MCDONALD'S,3 AVENUE,low income,Hamburgers,13,A
MCDONALD'S,3 AVENUE,high income,Hamburgers,13,A
MCDONALD'S,3 AVENUE,low income,Hamburgers,13,A
MCDONALD'S,3 AVENUE,high income,Hamburgers,13,A
MCDONALD'S,3 AVENUE,high income,Hamburgers,13,A
MCDONALD'S,3RD AVE @164TH ST E,low income,Hamburgers,10,A
MCDONALD'S,3RD AVE @164TH ST E,low income,Hamburgers,10,A
MCDONALD'S,71 AVENUE,medium income,Hamburgers,4,A
MCDONALD'S,71 AVENUE,medium income,Hamburgers,4,A
MCDONALD'S,71 AVENUE,medium income,Hamburgers,11,A
MCDONALD'S,71 AVENUE,medium income,Hamburgers,11,A
MCDONALD'S,BROADWAY,high income,Hamburgers,9,A
MCDONALD'S,BROADWAY,high income,Hamburgers,9,A
MCDONALD'S,BROADWAY,high income,Hamburgers,13,A
MCDONALD'S,BROADWAY,high income,Hamburgers,13,A
MCDONALD'S,BROADWAY,high income,Hamburgers,12,A
MCDONALD'S,BROADWAY,high income,Hamburgers,12,A
MCDONALD'S,BROADWAY,high income,Hamburgers,10,A
MCDONALD'S,BROADWAY,high income,Hamburgers,10,A
MCDONALD'S,BROADWAY,high income,American,2,A
MCDONALD'S,BROADWAY,high income,American,2,A
MCDONALD'S,BROADWAY,high income,Hamburgers,9,A
MCDONALD'S,BROADWAY,high income,Hamburgers,9,A
MCDONALD'S,BROADWAY,high income,American,10,A
MCDONALD'S,BROADWAY,high income,American,10,A
MCDONALD'S,BROADWAY,high income,Hamburgers,7,A
MCDONALD'S,BROADWAY,high income,Hamburgers,7,A
MCDONALD'S,BROADWAY,high income,American,16,B
MCDONALD'S,BROADWAY,high income,American,16,B
MCDONALD'S,BROADWAY,high income,American,10,A
MCDONALD'S,BROADWAY,high income,American,10,A
MCDONALD'S,BROADWAY,high income,Hamburgers,13,A
MCDONALD'S,BROADWAY,high income,Hamburgers,13,A
MCDONALD'S,BROADWAY,high income,Hamburgers,12,A
MCDONALD'S,BROADWAY,high income,Hamburgers,12,A
MCDONALD'S,BROADWAY,high income,Hamburgers,5,A
MCDONALD'S,BROADWAY,high income,Hamburgers,5,A
MCDONALD'S,BROADWAY,high income,Hamburgers,11,A
MCDONALD'S,BROADWAY,high income,Hamburgers,11,A
MCDONALD'S,BROADWAY,high income,Hamburgers,8,A
MCDONALD'S,BROADWAY,high income,Hamburgers,8,A
MCDONALD'S,BROADWAY,high income,Hamburgers,9,A
MCDONALD'S,BROADWAY,high income,Hamburgers,9,A
MCDONALD'S,BROADWAY,high income,American,10,A
MCDONALD'S,BROADWAY,high income,American,10,A
MCDONALD'S,BROADWAY,high income,Hamburgers,11,A
MCDONALD'S,BROADWAY,high income,Hamburgers,11,A
MCDONALD'S,BROADWAY,high income,Hamburgers,9,A
MCDONALD'S,BROADWAY,high income,Hamburgers,9,A
MCDONALD'S,BROADWAY,high income,American,12,A
MCDONALD'S,BROADWAY,high income,American,12,A
MCDONALD'S,BROADWAY,high income,American,9,A
MCDONALD'S,BROADWAY,high income,American,9,A
MCDONALD'S,BROADWAY,high income,Hamburgers,12,A
MCDONALD'S,BROADWAY,high income,Hamburgers,12,A
MCDONALD'S,BROADWAY,high income,Hamburgers,11,A
MCDONALD'S,BROADWAY,high income,Hamburgers,11,A
MCDONALD'S,BROADWAY,high income,Hamburgers,2,A
MCDONALD'S,BROADWAY,high income,Hamburgers,2,A
MCDONALD'S,BROADWAY,high income,Hamburgers,4,A
MCDONALD'S,BROADWAY,high income,Hamburgers,4,A
MCDONALD'S,BROADWAY,high income,Hamburgers,7,A
MCDONALD'S,BROADWAY,high income,Hamburgers,7,A
MCDONALD'S,BROADWAY,high income,Hamburgers,5,A
MCDONALD'S,BROADWAY,high income,Hamburgers,5,A
MCDONALD'S,BROADWAY,high income,American,7,A
MCDONALD'S,BROADWAY,high income,American,7,A
MCDONALD'S,BROADWAY,high income,American,13,A
MCDONALD'S,BROADWAY,high income,American,13,A
MCDONALD'S,BROADWAY,high income,Hamburgers,11,A
MCDONALD'S,BROADWAY,high income,Hamburgers,11,A
MCDONALD'S,BROADWAY,high income,Hamburgers,7,A
MCDONALD'S,BROADWAY,high income,Hamburgers,7,A
MCDONALD'S,BROADWAY,high income,Hamburgers,11,A
MCDONALD'S,BROADWAY,high income,Hamburgers,11,A
MCDONALD'S,BROADWAY,high income,Hamburgers,10,A
MCDONALD'S,BROADWAY,high income,Hamburgers,10,A
MCDONALD'S,BROADWAY,high income,Hamburgers,12,A
MCDONALD'S,BROADWAY,high income,Hamburgers,12,A
MCDONALD'S,BROADWAY,high income,American,12,A
MCDONALD'S,BROADWAY,high income,American,12,A
MCDONALD'S,BROADWAY,high income,American,13,A
MCDONALD'S,BROADWAY,high income,American,13,A
MCDONALD'S,BROADWAY,high income,Hamburgers,13,A
MCDONALD'S,BROADWAY,high income,Hamburgers,13,A
MCDONALD'S,BROADWAY,high income,Hamburgers,8,A
MCDONALD'S,BROADWAY,high income,Hamburgers,8,A
MCDONALD'S,BROADWAY,high income,American,13,A
MCDONALD'S,BROADWAY,high income,American,13,A
MCDONALD'S,BROADWAY,high income,Hamburgers,10,A
MCDONALD'S,BROADWAY,high income,Hamburgers,10,A
MCDONALD'S,BROADWAY,high income,Hamburgers,28,C
MCDONALD'S,BROADWAY,high income,Hamburgers,28,C
MCDONALD'S,BROADWAY,high income,Hamburgers,5,A
MCDONALD'S,BROADWAY,high income,Hamburgers,5,A
MCDONALD'S,BROADWAY,high income,Hamburgers,10,A
MCDONALD'S,BROADWAY,high income,Hamburgers,10,A
MCDONALD'S,BROADWAY,high income,American,13,A
MCDONALD'S,BROADWAY,high income,American,13,A
MCDONALD'S,BROADWAY,high income,Hamburgers,10,A
MCDONALD'S,BROADWAY,high income,Hamburgers,10,A
MCDONALD'S,BROADWAY,high income,Hamburgers,5,A
MCDONALD'S,BROADWAY,high income,Hamburgers,5,A
MCDONALD'S,BROADWAY,high income,Hamburgers,13,A
MCDONALD'S,BROADWAY,high income,Hamburgers,13,A
MCDONALD'S,BROADWAY,high income,Hamburgers,8,A
MCDONALD'S,BROADWAY,high income,Hamburgers,8,A
MCDONALD'S,BROADWAY,high income,Hamburgers,8,A
MCDONALD'S,BROADWAY,high income,Hamburgers,8,A
MCDONALD'S,BROADWAY,high income,American,12,A
MCDONALD'S,BROADWAY,high income,American,12,A
MCDONALD'S,BROADWAY,high income,Hamburgers,5,A
MCDONALD'S,BROADWAY,high income,Hamburgers,5,A
